control_1	control_2	control_3	heat_1	heat_2	heat_3
YBR065C	9.13875524045664	8.93930397739941	8.96501854871808	9.61385237595253	9.5760437455524	9.5505866259796
YBR066C	8.6727070840336	8.4696437826016	9.10615269840122	8.27775252377324	8.09242819062995	8.29313017873016
YBR067C	13.8408967910682	13.807103973467	14.1483531582323	14.3835392237869	14.4840923935109	14.6366858861841
YBR068C	13.5549370553503	13.5357805782141	13.3865556448817	13.6025145312252	13.6966517570438	13.341658224333
YBR069C	12.8921774317863	12.8913976460216	12.6372270579793	11.8420275873484	11.866774942871	11.7913913749284
YBR070C	9.40791767417991	9.71604317832812	9.5977837512058	9.33073882580734	9.22131854309784	9.03929334433279
YBR071W	9.76868678256966	9.99852441862794	9.63237381674323	10.0139318707924	9.98276624852339	9.85562922559039
YBR072W	10.0166657119526	9.85941323943988	10.0012193310385	17.6431502983625	17.3657252913302	17.0050221752153
YBR073W	11.0567452802556	10.9751374325271	11.0978728876141	10.2984450958204	10.2222557043566	10.3311291936548
YBR074W	11.4847981944229	11.5373636131055	11.4209098724271	10.5947225398789	10.8109823542736	10.9078886400843
YBR076C-A	5.99958924145664	5.93255881278538	6.05139709478336	5.83758428249158	5.65631425298466	5.60133811627119
YBR076W	4.05153195933439	4.68210647804176	4.87510367878376	6.42335833428277	6.44377282690021	6.14508135170104
YBR077C	9.45738471981489	9.48481511125476	9.3840333665423	9.85029680821143	9.57438323620352	9.53163387152221
YBR078W	15.1450579470191	15.4769207110408	15.1397465162943	14.0023038760935	14.4266925285029	14.37268241169
YBR079C	13.204265105059	13.2769608164283	13.2012236422912	11.8985541148435	12.2962036451946	12.4141982391665
YBR080C	11.8475401138787	11.8656582646906	11.6426570961818	12.0315050088841	12.0722528278499	11.9701781420645
YBR081C	10.6469662583346	10.5080577895932	10.6946446213757	10.5707040241354	10.4548780789285	10.7096405729807
YBR082C	13.3911229624426	13.1534579362293	13.3795579761435	13.9285532230761	13.9078714438717	13.8684821157698
YBR083W	10.7803114013242	11.1047651619911	11.297876536623	9.40059960490595	9.72517525610471	10.2790289229242
YBR084C-A	14.1167189236389	13.9183156704278	14.3273472619736	10.7189715526625	10.9106095826753	11.9423733673591
YBR084W	12.5311405307909	12.4739977458284	12.6589867503342	10.1553801460107	10.6012105843411	10.6342098688307
YBR085C-A	10.5701581997337	10.479729198985	10.5428583250712	13.3575017014449	13.1338996130233	12.6380515473134
YBR085W	9.20818885437597	9.0248518275558	8.87271671391906	8.04512251385574	8.06980276273244	8.34729218232245
YBR086C	12.9738532331558	13.250618109169	13.0388344292732	12.7036943307817	12.7536409787915	12.6426839323854
YBR087W	10.1158937750367	10.1630239090187	10.1542231374388	9.5043047328592	9.57420463410707	9.58289109403838
YBR088C	11.0192230229369	11.1756678993708	11.0546475034833	9.5754900921458	9.53738867026288	9.83041937650655
YBR089C-A	10.0060873304596	10.0516362306238	9.96731823215733	11.0903465296211	11.1382839368558	11.0585734114828
YBR089W	3.18203187848079	3.15281164995449	2.9799595806529	2.5792041975169	2.79402375985318	2.9579801695651
YBR090C	8.39268774421129	8.43949996992443	8.57803145449287	9.77101750414453	9.57655629506214	9.59884712072553
YBR091C	7.37901718720629	7.49537247647056	7.49722697771236	7.37834439815698	7.35570657826051	7.28889094343259
YBR092C	13.4684404013352	13.6152461758896	13.6167963096017	11.3679699411415	12.0413429449038	12.2000317604937
YBR093C	13.0501218025187	12.8617452121451	12.509095534394	10.599443029127	10.9762412445685	10.8388239453927
YBR094W	10.243852601598	10.2739005015185	10.1090102347153	10.2227622005799	10.2023537799234	9.97404821810952
YBR095C	9.62088586625241	9.3197772530925	9.57167153861644	9.54494190216754	9.51588998557668	9.61083982279824
YBR096W	11.1357720340294	11.2827720575931	11.0535522432412	11.378209576003	11.4427276112697	11.2632530380666
YBR097W	9.78289893444879	9.75138451761971	9.46342006627966	9.98815127867683	9.7874821600179	9.69814910621061
YBR098W	8.4858397207022	8.15586520821888	8.4029582757744	8.42815935373961	8.18103259153373	8.66424571793617
YBR099C	5.07041557115653	5.06443755622897	5.18586690518194	3.49105243708385	3.35552215015352	3.65339644382295
YBR101C	14.0637518021997	13.5052105722557	14.6305215122925	13.5244475642591	13.4660059971984	13.3103952227957
YBR102C	10.1104688076426	9.95152214709706	10.0861048096592	10.3412816454354	10.288704509161	10.4104058405509
YBR103W	10.0666754227288	9.92615511707096	10.111088627351	9.9081925761489	9.78672084923134	9.95085217093605
YBR104W	9.90803539692246	9.44319838727973	9.83730850923763	8.40013773944658	8.44328759176597	8.77881751983611
YBR105C	11.7104708791153	11.9035173950153	11.8402879296919	12.8240400130055	12.8750114891575	12.6967172037864
YBR106W	13.2690275192884	13.2933333603885	13.3465861741332	12.794136668293	12.8342845684442	12.8699766102187
YBR107C	8.1913369898014	8.0726307313148	7.99662643285544	8.74239818709592	8.49716789683853	8.34355356587394
YBR108W	10.0364443955433	10.3419204092239	10.0423920896395	11.1271166772031	11.1217487883958	11.1039929055391
YBR109C	11.8409565439623	11.8066256741799	11.745459011666	11.8072822444284	11.8632413555099	11.7472093819615
YBR109W-A	4.41305844465368	4.73225258940998	4.8530796062903	5.01098818326265	5.2234454932465	4.85513604899796
YBR110W	10.9782505254765	11.0717123057621	10.8932624067574	11.1064130530296	11.1464692536081	10.9522026220334
YBR111C	11.3808575191416	11.3809376670967	11.1425516098878	12.1108706111505	12.0048911898651	11.9174281356097
YBR111W-A	7.97476507730638	7.6214556346852	7.99556096745386	8.49188797499951	8.19427886582321	8.43457268825699
YBR112C	11.541971012581	11.856028893275	11.7005089565842	11.075318314788	11.3072498570599	11.3251744893935
YBR114W	10.3105657916083	10.4440242852218	10.4826915315737	11.5466605734448	11.7268241893093	11.4700444784576
YBR115C	11.9883363550642	11.9937152766091	11.8303211038595	11.1502592249512	11.303799991824	11.4576657068381
YBR116C	5.02883224614653	4.94139701649573	4.55266504516169	8.37177468663993	8.2877739536371	7.33791105519054
YBR117C	6.57863580469002	6.77161976055654	6.64943598659827	11.7554674553537	11.9624089125543	10.873822914432
YBR118W	18.2595653659622	18.2632636711869	18.3403034405015	17.5957986952068	17.6408541956401	17.6437461040347
YBR119W	8.83969501077689	8.59403877757518	8.91864781062237	8.30493838350269	8.18003231026198	8.49200594777066
YBR120C	8.01830634399101	7.89202584124798	8.12199362567566	8.15443531704643	8.07956093602654	8.40814901384844
YBR121C	13.9978093968024	13.9636411506916	13.9045682462611	12.2662655897608	12.4882905343936	12.6357915359059
YBR122C	9.86177338371926	9.87757935023086	9.84582202251535	10.1317311547008	10.0060400772615	9.92658346681427
YBR123C	9.95898571127467	9.99803722582379	9.97557712574485	9.84274383518046	9.92806070246461	10.0492922364068
YBR125C	10.6021651484993	10.5996866295223	10.5958199282045	10.2297867854467	10.1754542780959	10.1546930743442
YBR126C	13.0053461804408	13.1608533565455	13.3661493076576	15.4753099493173	15.3915836587572	14.8820611772889
YBR126W-A	9.93546469494103	10.3478477858645	10.0238532244303	10.7686133871869	10.7453527744753	10.6965838577568
YBR126W-B	6.80154862384876	6.85465645854859	6.62757115206845	6.71972900201354	6.7789729239072	7.27459838927548
YBR127C	14.2861922313857	14.4026111702549	14.2599358134862	13.4491897009766	13.5803251016094	13.5507862479654
YBR128C	7.07150116553233	6.9210922002237	7.12823499188511	7.7782982914082	7.45407277475818	7.77811514160733
YBR129C	9.18782360323949	9.32152063414376	9.50160323402811	9.14715492568733	9.14595658413089	9.25053600911776
YBR130C	10.2205421578483	10.1089107691464	10.3186895280323	9.65987671239	9.79176562851104	9.92822020062315
YBR131W	9.19762467312667	9.11492673864661	9.37302262278878	9.08275795794478	9.07851317940672	9.24160289773144
YBR132C	10.0324226918503	10.102977419692	10.1947918648215	10.8748245238516	10.843093390022	10.700037744029
YBR133C	11.2197490541673	11.5080664361438	11.2849660638682	10.4570799166602	10.4153008134011	10.5441658035387
YBR135W	9.45110858848615	9.62804224055621	9.32539967205785	9.30777938267662	9.34336832493364	9.17785290422419
YBR136W	9.47012263393547	9.48170573779423	9.22709561667304	9.67560391831742	9.63084963400218	9.46488108694706
YBR137W	9.50866626428041	9.28537315771129	9.46011344427186	11.0684323843799	10.8526564738964	10.8761921813702
YBR138C	8.33792618045278	8.20027320914854	8.63160673727704	8.00293820845232	7.70319379117064	8.07402688133667
YBR139W	11.5433154229315	11.8650560276358	11.6545249489263	13.2408730819779	13.1883717222021	12.9545119790612
YBR140C	11.5580684657299	11.6441561427569	11.2724149307329	11.6975566422745	11.7404063773475	11.301963645487
YBR141C	8.01413443038159	7.90481076248045	8.06877854982585	8.10462717449131	8.36337148387965	8.41748331358844
YBR142W	10.8801361967493	10.4024878672619	10.7560244150061	9.90423030881441	10.2051764586099	10.2542233733877
YBR143C	13.2204781535256	13.1264361239787	13.1567440624452	11.9467512046364	12.1618321082017	12.1990496876902
YBR145W	9.46851284936611	9.6643637022325	9.21849657882036	9.14427945578487	9.43042828569873	9.31228768357112
YBR146W	10.4479847592687	10.5295068689409	10.2699879298493	10.5241415756588	10.5132732421399	10.4283570619388
YBR147W	6.68274618772419	6.76412973111908	7.05368350472548	8.60418383038431	8.55149681700711	8.22539494904953
YBR148W	6.31298211101347	6.09040171974491	6.7731538003193	6.81544367639824	6.80657017398923	7.1114283344787
YBR149W	12.0559991439253	12.1043464322011	11.9109307046701	13.6608076866789	13.4236468525446	13.3355500745285
YBR150C	9.51203975365964	9.40878586509165	9.50359096340924	9.76367739575773	9.64942519824461	9.67837821480833
YBR151W	11.2977914994107	11.2079447746915	11.1995318640951	11.7356360959122	11.6347295731413	11.5521998053515
YBR152W	7.63328925942921	7.72638964559109	7.88875610898342	7.80284985449909	7.99856460006625	7.9614887510066
YBR153W	9.13898846755558	8.95624897991289	9.0092786001844	9.08019584041812	9.19346297894354	9.22864355338237
YBR154C	10.9246061737868	10.4675263641823	10.9769116659188	10.2184887892976	10.3449243188939	10.5741898839176
YBR155W	9.93499114706875	9.52915577881806	10.1101577943691	9.89363800389845	9.95324412140611	10.0164783176037
YBR156C	9.30698430889723	9.34353558869284	9.3450554144226	8.66552473249579	8.78190769149954	8.9240715369226
YBR157C	10.3270391071015	10.2655802584612	10.6770253632492	10.758198146788	10.9151215744626	10.9726868225439
YBR158W	12.8533216537717	12.9059850725228	12.7141555829555	12.8676642514865	12.972209154121	13.0046863415346
YBR159W	11.9942677765606	12.2283935437322	11.8797723660476	11.4939575664296	11.5584990917715	11.5227332676459
YBR160W	10.3729855147183	10.2919885162	10.3784161353966	10.9034295648051	10.6712233776429	10.8565774725715
YBR161W	9.77308971795547	9.88800827760808	10.0512708281918	9.84826986201072	9.76493785360077	9.6927401850857
YBR162C	14.3078481315388	14.4509534478681	14.3706040279661	12.2914761739112	12.4965865335694	12.7062096279756
YBR162W-A	8.75873104104307	8.5195720550887	8.66850665519393	7.70537452229984	7.81655300056904	7.90869782897483
YBR163W	10.1597602594747	10.2320409716369	10.0978320441971	9.67713734318172	9.74558116283827	9.72092843871059
YBR164C	10.2093162362935	10.0183746616892	10.1281151801933	9.53490236850175	9.64593411877982	9.77360082458353
YBR165W	9.36444218631105	9.55230405467212	9.48680988470212	9.64407298607861	9.54402392941946	9.44843096028842
YBR166C	10.4228952875971	10.3105450983918	10.3560323357902	10.2109757795548	10.137932942649	10.314549188759
YBR167C	7.85802072752058	7.49505835628727	7.85171465856838	7.92268517211679	7.73246679480306	7.97467815235017
YBR168W	9.08248592829423	9.11705662966401	9.07790984854899	9.21847438312178	9.22457092146048	9.30390242813878
YBR169C	12.4726525684342	12.0576824581456	12.7202753604088	14.4950344995321	14.531777082881	14.1532904244051
YBR170C	10.6601644490477	10.6139599765151	10.6889430534424	11.9573961303522	11.860349925112	11.8745301423145
YBR171W	10.8280489295646	10.8009435888205	10.9081996608391	10.6637690127514	10.713858942335	10.6469871934141
YBR172C	11.2079436585112	11.3405422787587	11.0797289069413	10.9566999914403	11.3402553625147	11.4421405581606
YBR173C	10.8801223014982	10.7481790310579	10.6510120069427	11.7332791399835	11.6640354909553	11.6442784558449
YBR175W	9.73797291978233	9.80779873039995	9.92777159715411	10.103353068984	10.2295593722287	10.1122116287366
YBR176W	8.92043357589352	8.87202463046683	9.06891757531949	9.02820785385133	8.9733572291364	8.89817991702903
YBR177C	11.882457140654	11.9356988515907	11.758238645456	12.5901825268435	12.6117276928021	12.47040473306
YBR179C	10.1549659732627	10.0798367776389	10.13649120525	10.3377569914863	10.1561206324616	10.2452094175146
YBR180W	4.55142651844553	4.25824842413338	4.21201671504413	4.48818315921585	4.65426802163053	4.70584412543635
YBR181C	14.4228739582026	14.3275041521588	14.5627022386573	10.8401452839019	11.2135461424975	12.1546067355613
YBR182C	7.86721715083907	7.61820803522809	7.73495581906009	8.14288111427282	8.13166995268515	8.02656493081127
YBR183W	9.17376165661341	9.29140114293019	9.08481332911601	10.6075708005779	10.60289847713	10.1906261288152
YBR184W	7.04913520033797	6.80828341642688	7.21931201442428	6.19236192762983	6.47944715095446	6.70721740587011
YBR185C	9.4664437814546	9.57560253058746	9.32207960385282	9.4764867750192	9.55014380034908	9.48088272113869
YBR186W	5.09281014615976	4.93317164737953	4.80632654864398	6.99643234433618	7.05675929233779	7.13285615667979
YBR187W	11.8267354163752	11.9862561177758	11.8810533147323	10.0240283990728	10.3456870366841	10.5003775209554
YBR188C	7.9900835484123	7.73991019643706	7.82997901677708	7.69191725958443	7.74860140281144	8.12644752310775
YBR189W	15.1448244844707	15.0580544715325	15.2870599098845	10.9550563812671	11.397074842953	12.4218848924895
YBR191W	14.4314162063571	14.3577507088489	14.432930099614	10.3041940797309	10.7521065891373	11.7050072958267
YBR192W	9.844263751097	9.90441750020313	9.67534246571559	9.55684998531918	9.6587029320464	9.86039855165712
YBR193C	9.19918026883064	9.15537396982465	9.05201958652976	9.41902152634177	9.43626199752607	9.36341386500523
YBR194W	6.70132137059467	6.82339808872995	7.24786189147834	7.21885075159499	7.27656125718095	7.43508807834834
YBR195C	9.73798476961357	9.76098119048584	9.52148606311658	9.35831190745018	9.29405709912639	9.42650094494184
YBR196C	15.674258519418	15.6586072671395	15.514245262448	15.4074334903228	15.6008934240706	15.4951533407013
YBR197C	8.84702818157432	9.02190024915028	8.8504291039516	8.17956611157687	8.20436021750669	8.10982855251883
YBR198C	11.0973190803005	11.2543584729995	11.1923528274387	10.8129214770665	11.0820492598957	11.0324043825214
YBR199W	11.9699953088083	11.9932853497804	12.0558924922988	12.4975896066326	12.3733142180546	12.4027279606514
YBR200W	10.2934856837184	10.1973528828439	10.3276940932843	10.4745280675355	10.3669643136559	10.4026780041478
YBR201C-A	5.42681749670533	5.42757118142491	5.57435586320138	5.31964840223779	5.44452787445805	5.24338941724818
YBR201W	8.37772133634027	8.26225868057806	8.28857121914329	9.05646668409991	8.76201977989342	8.82205282428631
YBR202W	11.1348816366394	11.2438867428593	11.1268251890421	10.3314757038035	10.5065157991578	10.415581017519
YBR203W	8.65698348123454	8.96060806111155	9.44999588539563	9.56390319374355	9.52772180941638	9.19149371845828
YBR204C	9.57655820823484	9.66969115243926	9.38357531650104	10.3779138332366	10.2378871880255	10.1449058974635
YBR205W	11.4789815226058	11.5159678547038	11.3862693436411	10.6970525397522	10.700698276794	10.7353759932909
YBR206W	8.75026771564408	8.67004861254274	8.51595162804371	7.76590526527075	7.9392545305282	7.72498810383021
YBR207W	11.3025968865842	11.4435812781704	11.4159794450308	11.5449950882189	11.6617268091679	11.3387506441869
YBR208C	10.8449082862983	11.3857788687635	10.9192561510084	10.3209001980513	10.2693534955436	10.4887983868029
YBR210W	8.80423927484696	8.95773102349194	8.63323521554924	8.49317095888065	8.42771225389425	8.56757437596201
YBR211C	9.03097569487224	9.12836889823023	8.97517731240675	9.04787183135697	9.02231675977929	8.82499714125415
YBR212W	11.5707741421433	11.7176274304134	11.5380309591834	12.1511881838637	12.2099851916001	12.0296260365037
YBR213W	6.97443071380198	6.88766958682192	6.89175339253383	6.39513134646262	6.43865293232788	6.3098206762166
YBR214W	11.1306771394761	11.4373174999097	11.3339900320892	13.0415038165856	13.0805649785614	12.6299795416654
YBR215W	9.71975375624692	9.4508004429411	9.67935898610365	9.83346772388727	9.78028307227197	9.98875101861341
YBR216C	10.2532994948422	10.2821130129905	10.194183284187	10.4215591786809	10.3126567267983	10.3959550033775
YBR217W	7.61247626987329	7.08918954763409	7.3301191572727	7.57596550102169	7.29068723688782	7.39276149165757
YBR218C	12.9815286574932	13.2968684127109	13.0229247761422	12.5868417538924	12.6690448217603	12.5800623921809
